"";"species";"HEDGE_rank";"HEDGE";"conservation_classification"
"551";"Budorcas_taxicolor";1112;0,13442375;"1 Land/water protection"
"553";"Budorcas_taxicolor";1112;0,13442375;"2 Land/water management"
"554";"Budorcas_taxicolor";1112;0,13442375;"3 Species management"
"556";"Budorcas_taxicolor";1112;0,13442375;"4 Education & awareness"
"557";"Budorcas_taxicolor";1112;0,13442375;"5 Law & policy"
"113";"Allactaga_firouzi";1113;0,134156698;"None"
"3726";"Proedromys_bedfordi";1114,5;0,133928776;"None"
"3727";"Proedromys_liangshanensis";1114,5;0,133928776;"None"
"247";"Arielulus_cuprosus";1116;0,133535063;"None"
"4135";"Rhynchomys_isarogensis";1117;0,133137456;"2 Land/water management"
"1857";"Leopoldamys_siporanus";1118;0,13128729;"2 Land/water management"
"3202";"Panthera_leo";1119;0,131278652;"1 Land/water protection"
"3204";"Panthera_leo";1119;0,131278652;"2 Land/water management"
"3206";"Panthera_leo";1119;0,131278652;"3 Species management"
"3215";"Panthera_leo";1119;0,131278652;"4 Education & awareness"
"3217";"Panthera_leo";1119;0,131278652;"5 Law & policy"
"2700";"Myoictis_leucura";1120;0,131226167;"None"
"4447";"Suncus_montanus";1121;0,131074758;"1 Land/water protection"
"4448";"Suncus_montanus";1121;0,131074758;"2 Land/water management"
"2727";"Myotis_aelleni";1122;0,130906635;"None"
"3627";"Praomys_degraaffi";1123;0,13051075;"2 Land/water management"
"825";"Chiropodomys_karlkoopmani";1124;0,130464739;"2 Land/water management"
"1814";"Lasiurus_insularis";1125;0,129489748;"1 Land/water protection"
"1815";"Lasiurus_insularis";1125;0,129489748;"2 Land/water management"
"422";"Bos_gaurus";1126;0,128932562;"1 Land/water protection"
"424";"Bos_gaurus";1126;0,128932562;"2 Land/water management"
"425";"Bos_gaurus";1126;0,128932562;"3 Species management"
"429";"Bos_gaurus";1126;0,128932562;"4 Education & awareness"
"430";"Bos_gaurus";1126;0,128932562;"5 Law & policy"
"4117";"Rhipidomys_ochrogaster";1127;0,128932529;"None"
"2374";"Maxomys_whiteheadi";1128;0,128280995;"None"
"3842";"Pteropus_fundatus";1129;0,128126206;"2 Land/water management"
"175";"Antechinus_bellus";1130;0,127521091;"2 Land/water management"
"4332";"Sigmodon_inopinatus";1131;0,127388327;"None"
"2669";"Mus_crociduroides";1132;0,126598906;"None"
"304";"Avahi_ramanantsoavanai";1133;0,125897008;"2 Land/water management"
"4949";"Uropsilus_andersoni";1134;0,125889374;"None"
"1136";"Dendrolagus_ursinus";1135;0,124448742;"None"
"2026";"Lophuromys_medicaudatus";1136;0,124398192;"1 Land/water protection"
"2027";"Lophuromys_medicaudatus";1136;0,124398192;"2 Land/water management"
"958";"Crocidura_pergrisea";1137;0,12412556;"None"
"4478";"Sus_philippensis";1138;0,123701933;"1 Land/water protection"
"4480";"Sus_philippensis";1138;0,123701933;"2 Land/water management"
"4481";"Sus_philippensis";1138;0,123701933;"3 Species management"
"4483";"Sus_philippensis";1138;0,123701933;"4 Education & awareness"
"4484";"Sus_philippensis";1138;0,123701933;"5 Law & policy"
"952";"Crocidura_negrina";1139;0,122789837;"1 Land/water protection"
"953";"Crocidura_negrina";1139;0,122789837;"2 Land/water management"
"1203";"Dorcopsis_luctuosa";1140;0,122624211;"3 Species management"
"1620";"Hipposideros_inexpectatus";1141;0,122412113;"None"
"2370";"Maxomys_pagensis";1142;0,1219218;"1 Land/water protection"
"2371";"Maxomys_pagensis";1142;0,1219218;"2 Land/water management"
"639";"Capra_caucasica";1143;0,12159781;"2 Land/water management"
"640";"Capra_caucasica";1143;0,12159781;"3 Species management"
"642";"Capra_caucasica";1143;0,12159781;"4 Education & awareness"
"2664";"Murina_rozendaali";1144;0,121138458;"1 Land/water protection"
"2665";"Murina_rozendaali";1144;0,121138458;"2 Land/water management"
"1185";"Dipodomys_nitratoides";1145;0,120953988;"1 Land/water protection"
"1186";"Dipodomys_nitratoides";1145;0,120953988;"2 Land/water management"
"1303";"Equus_zebra";1146;0,120483649;"1 Land/water protection"
"1305";"Equus_zebra";1146;0,120483649;"2 Land/water management"
"1306";"Equus_zebra";1146;0,120483649;"3 Species management"
"1309";"Equus_zebra";1146;0,120483649;"6 Livelihood, economic & other incentives"
"3179";"Otomys_lacustris";1147;0,120389495;"None"
"623";"Callosciurus_melanogaster";1148;0,120136;"2 Land/water management"
"4710";"Trachypithecus_auratus";1149;0,119967523;"1 Land/water protection"
"4712";"Trachypithecus_auratus";1149;0,119967523;"2 Land/water management"
"4713";"Trachypithecus_auratus";1149;0,119967523;"3 Species management"
"4716";"Trachypithecus_auratus";1149;0,119967523;"4 Education & awareness"
"4717";"Trachypithecus_auratus";1149;0,119967523;"5 Law & policy"
"2129";"Macaca_hecki";1150;0,119874386;"1 Land/water protection"
"2130";"Macaca_hecki";1150;0,119874386;"2 Land/water management"
"585";"Caenolestes_condorensis";1151;0,119648186;"None"
"4288";"Saimiri_oerstedii";1152;0,118931919;"2 Land/water management"
"4289";"Saimiri_oerstedii";1152;0,118931919;"4 Education & awareness"
"886";"Coendou_baturitensis";1153;0,118872701;"None"
"2179";"Macaca_ochreata";1154;0,117203207;"1 Land/water protection"
"2181";"Macaca_ochreata";1154;0,117203207;"2 Land/water management"
"2182";"Macaca_ochreata";1154;0,117203207;"5 Law & policy"
"2485";"Mico_rondoni";1155;0,115460948;"1 Land/water protection"
"2486";"Mico_rondoni";1155;0,115460948;"2 Land/water management"
"177";"Aonyx_cinereus";1156,5;0,115372986;"1 Land/water protection"
"179";"Aonyx_cinereus";1156,5;0,115372986;"2 Land/water management"
"181";"Aonyx_cinereus";1156,5;0,115372986;"3 Species management"
"182";"Aonyx_cinereus";1156,5;0,115372986;"4 Education & awareness"
"184";"Aonyx_cinereus";1156,5;0,115372986;"5 Law & policy"
"188";"Aonyx_cinereus";1156,5;0,115372986;"6 Livelihood, economic & other incentives"
"2074";"Lutrogale_perspicillata";1156,5;0,115372986;"1 Land/water protection"
"2076";"Lutrogale_perspicillata";1156,5;0,115372986;"2 Land/water management"
"2078";"Lutrogale_perspicillata";1156,5;0,115372986;"4 Education & awareness"
"2081";"Lutrogale_perspicillata";1156,5;0,115372986;"5 Law & policy"
"2085";"Lutrogale_perspicillata";1156,5;0,115372986;"6 Livelihood, economic & other incentives"
"1134";"Dendrolagus_spadix";1158;0,115180892;"2 Land/water management"
"3049";"Nycticebus_bengalensis";1159;0,114826359;"1 Land/water protection"
"3050";"Nycticebus_bengalensis";1159;0,114826359;"2 Land/water management"
"3051";"Nycticebus_bengalensis";1159;0,114826359;"3 Species management"
"3054";"Nycticebus_bengalensis";1159;0,114826359;"4 Education & awareness"
"3055";"Nycticebus_bengalensis";1159;0,114826359;"5 Law & policy"
"2522";"Microtus_oaxacensis";1160;0,114088851;"None"
"3029";"Notomys_fuscus";1161;0,113717731;"1 Land/water protection"
"3031";"Notomys_fuscus";1161;0,113717731;"2 Land/water management"
"3057";"Nycticebus_coucang";1162;0,113083354;"1 Land/water protection"
"3059";"Nycticebus_coucang";1162;0,113083354;"2 Land/water management"
"3060";"Nycticebus_coucang";1162;0,113083354;"3 Species management"
"3062";"Nycticebus_coucang";1162;0,113083354;"4 Education & awareness"
"3063";"Nycticebus_coucang";1162;0,113083354;"5 Law & policy"
"2517";"Micronycteris_matses";1163;0,113055425;"None"
"2155";"Macaca_nemestrina";1164;0,112758495;"1 Land/water protection"
"2157";"Macaca_nemestrina";1164;0,112758495;"2 Land/water management"
"2158";"Macaca_nemestrina";1164;0,112758495;"3 Species management"
"2160";"Macaca_nemestrina";1164;0,112758495;"5 Law & policy"
"1219";"Echiothrix_centrosa";1165;0,112671131;"2 Land/water management"
"2341";"Marmosops_pakaraimae";1166;0,112480709;"None"
"3871";"Pteropus_molossinus";1167;0,112442405;"1 Land/water protection"
"3872";"Pteropus_molossinus";1167;0,112442405;"2 Land/water management"
"3873";"Pteropus_molossinus";1167;0,112442405;"3 Species management"
"3875";"Pteropus_molossinus";1167;0,112442405;"4 Education & awareness"
"3876";"Pteropus_molossinus";1167;0,112442405;"5 Law & policy"
"2642";"Muntiacus_crinifrons";1168;0,111732378;"1 Land/water protection"
"2643";"Muntiacus_crinifrons";1168;0,111732378;"2 Land/water management"
"2644";"Muntiacus_crinifrons";1168;0,111732378;"3 Species management"
"2646";"Muntiacus_crinifrons";1168;0,111732378;"5 Law & policy"
"194";"Aotus_lemurinus";1169;0,11170981;"2 Land/water management"
"1358";"Eumops_floridanus";1170;0,111126043;"1 Land/water protection"
"1359";"Eumops_floridanus";1170;0,111126043;"2 Land/water management"
"1390";"Felovia_vae";1171;0,11058176;"None"
"762";"Cercopithecus_erythrotis";1172;0,11045975;"None"
"2758";"Myotis_morrisi";1173;0,110453164;"None"
"2338";"Marmosops_creightoni";1174;0,110438003;"None"
"1145";"Desmomys_yaldeni";1175;0,109802114;"1 Land/water protection"
"1146";"Desmomys_yaldeni";1175;0,109802114;"2 Land/water management"
"1265";"Eptesicus_tatei";1176;0,109348746;"2 Land/water management"
"1266";"Eptesicus_tatei";1176;0,109348746;"4 Education & awareness"
"1461";"Gerbillus_principulus";1177;0,10927426;"None"
"3841";"Pteropus_cognatus";1178;0,108655058;"None"
"1024";"Ctenomys_latro";1179;0,108507749;"None"
"4498";"Syconycteris_carolinae";1180;0,107480428;"1 Land/water protection"
"4499";"Syconycteris_carolinae";1180;0,107480428;"2 Land/water management"
"135";"Alouatta_belzebul";1181;0,106296069;"2 Land/water management"
"136";"Alouatta_belzebul";1181;0,106296069;"3 Species management"
"1036";"Ctenomys_saltarius";1182;0,105919825;"None"
"983";"Crunomys_melanius";1183;0,105827984;"None"
"189";"Aotus_griseimembra";1184;0,105112291;"2 Land/water management"
"190";"Aotus_griseimembra";1184;0,105112291;"3 Species management"
"192";"Aotus_griseimembra";1184;0,105112291;"4 Education & awareness"
"1037";"Ctenomys_scagliai";1185;0,104883001;"None"
"560";"Bullimus_gamay";1186;0,104607953;"1 Land/water protection"
"561";"Bullimus_gamay";1186;0,104607953;"2 Land/water management"
"4677";"Thomasomys_ischyrus";1187;0,104392973;"None"
"3788";"Pseudomys_australis";1188;0,1043155;"1 Land/water protection"
"3790";"Pseudomys_australis";1188;0,1043155;"2 Land/water management"
"2759";"Myotis_oreias";1189;0,103973301;"None"
"363";"Baiyankamys_habbema";1190;0,103955981;"None"
"25";"Acerodon_leucotis";1191;0,103821846;"1 Land/water protection"
"26";"Acerodon_leucotis";1191;0,103821846;"2 Land/water management"
"27";"Acerodon_leucotis";1191;0,103821846;"3 Species management"
"29";"Acerodon_leucotis";1191;0,103821846;"5 Law & policy"
"612";"Callicebus_ornatus";1192;0,103719899;"2 Land/water management"
"1315";"Eudorcas_rufifrons";1193;0,103423999;"1 Land/water protection"
"1316";"Eudorcas_rufifrons";1193;0,103423999;"3 Species management"
"4069";"Rhinolophus_ruwenzorii";1194;0,103007757;"1 Land/water protection"
"4070";"Rhinolophus_ruwenzorii";1194;0,103007757;"2 Land/water management"
"4071";"Rhinolophus_ruwenzorii";1194;0,103007757;"3 Species management"
"4073";"Rhinolophus_ruwenzorii";1194;0,103007757;"4 Education & awareness"
"4015";"Reithrodontomys_tenuirostris";1195;0,102926603;"None"
"4158";"Rousettus_spinalatus";1196;0,102854777;"1 Land/water protection"
"4159";"Rousettus_spinalatus";1196;0,102854777;"2 Land/water management"
"3047";"Nycteris_javanica";1197;0,102393658;"2 Land/water management"
"599";"Callicebus_medemi";1198;0,102319383;"2 Land/water management"
"729";"Ceratotherium_simum";1199;0,102270779;"3 Species management"
"6";"Acerodon_celebensis";1200;0,101751548;"2 Land/water management"
"4684";"Thomasomys_ucucha";1201;0,10157959;"None"
"3553";"Plecotus_balensis";1202;0,101577135;"1 Land/water protection"
"3554";"Plecotus_balensis";1202;0,101577135;"2 Land/water management"
"236";"Arctocephalus_galapagoensis";1203;0,101528225;"2 Land/water management"
"984";"Crunomys_suncoides";1204;0,101459917;"None"
"2721";"Myosorex_okuensis";1205;0,101452072;"1 Land/water protection"
"2722";"Myosorex_okuensis";1205;0,101452072;"2 Land/water management"
"2932";"Nesolagus_netscheri";1206;0,100914035;"1 Land/water protection"
"2933";"Nesolagus_netscheri";1206;0,100914035;"2 Land/water management"
"3439";"Philander_olrogi";1207;0,100605299;"1 Land/water protection"
"1907";"Leptonycteris_curasoae";1208;0,100548948;"1 Land/water protection"
"1909";"Leptonycteris_curasoae";1208;0,100548948;"2 Land/water management"
"1910";"Leptonycteris_curasoae";1208;0,100548948;"4 Education & awareness"
"1911";"Leptonycteris_curasoae";1208;0,100548948;"5 Law & policy"
"668";"Carterodon_sulcidens";1209;0,1005463;"None"
"4560";"Sylvisorex_pluvialis";1210;0,100446332;"None"
"2336";"Marmosa_xerophila";1211;0,099970904;"None"
"4679";"Thomasomys_macrotis";1212;0,099773752;"None"
"4683";"Thomasomys_rosalinda";1213;0,09953244;"None"
"138";"Alouatta_discolor";1214;0,099343944;"1 Land/water protection"
"139";"Alouatta_discolor";1214;0,099343944;"2 Land/water management"
"1557";"Hesperoptenus_tomesi";1215;0,099151164;"1 Land/water protection"
"1558";"Hesperoptenus_tomesi";1215;0,099151164;"2 Land/water management"
"343";"Babyrousa_babyrussa";1216;0,099068433;"1 Land/water protection"
"344";"Babyrousa_babyrussa";1216;0,099068433;"2 Land/water management"
"345";"Babyrousa_babyrussa";1216;0,099068433;"3 Species management"
"1453";"Gerbillus_grobbeni";1217;0,098847006;"None"
"4682";"Thomasomys_pyrrhonotus";1218;0,098541289;"None"
"2131";"Macaca_leonina";1219;0,098057834;"1 Land/water protection"
"2133";"Macaca_leonina";1219;0,098057834;"2 Land/water management"
"2134";"Macaca_leonina";1219;0,098057834;"3 Species management"
"2137";"Macaca_leonina";1219;0,098057834;"4 Education & awareness"
"1562";"Heteromys_teleus";1220;0,097844039;"None"
"1613";"Hipposideros_halophyllus";1221;0,096487226;"1 Land/water protection"
"1615";"Hipposideros_halophyllus";1221;0,096487226;"2 Land/water management"
"347";"Babyrousa_celebensis";1222;0,096474782;"1 Land/water protection"
"348";"Babyrousa_celebensis";1222;0,096474782;"2 Land/water management"
"349";"Babyrousa_celebensis";1222;0,096474782;"3 Species management"
"351";"Babyrousa_celebensis";1222;0,096474782;"4 Education & awareness"
"352";"Babyrousa_celebensis";1222;0,096474782;"5 Law & policy"
"354";"Babyrousa_celebensis";1222;0,096474782;"6 Livelihood, economic & other incentives"
"4432";"Stenocephalemys_ruppi";1223;0,096049619;"None"
"4681";"Thomasomys_onkiro";1224;0,095902237;"None"
"3703";"Prionailurus_viverrinus";1225;0,095898357;"1 Land/water protection"
"3705";"Prionailurus_viverrinus";1225;0,095898357;"2 Land/water management"
"3707";"Prionailurus_viverrinus";1225;0,095898357;"4 Education & awareness"
"3709";"Prionailurus_viverrinus";1225;0,095898357;"5 Law & policy"
"4469";"Sus_oliveri";1226;0,095454918;"1 Land/water protection"
"4471";"Sus_oliveri";1226;0,095454918;"2 Land/water management"
"4472";"Sus_oliveri";1226;0,095454918;"3 Species management"
"4474";"Sus_oliveri";1226;0,095454918;"4 Education & awareness"
"4475";"Sus_oliveri";1226;0,095454918;"5 Law & policy"
"2172";"Macaca_nigrescens";1227;0,095015988;"1 Land/water protection"
"2174";"Macaca_nigrescens";1227;0,095015988;"2 Land/water management"
"2175";"Macaca_nigrescens";1227;0,095015988;"3 Species management"
"2177";"Macaca_nigrescens";1227;0,095015988;"5 Law & policy"
"1766";"Kerivoula_flora";1228;0,094423814;"None"
"2250";"Macaca_tonkeana";1229;0,094081071;"1 Land/water protection"
"2252";"Macaca_tonkeana";1229;0,094081071;"2 Land/water management"
"2253";"Macaca_tonkeana";1229;0,094081071;"3 Species management"
"2255";"Macaca_tonkeana";1229;0,094081071;"5 Law & policy"
"1264";"Eptesicus_platyops";1230;0,093772527;"None"
"2879";"Neofelis_diardi";1231,5;0,092453018;"1 Land/water protection"
"2880";"Neofelis_diardi";1231,5;0,092453018;"2 Land/water management"
"2881";"Neofelis_diardi";1231,5;0,092453018;"3 Species management"
"2887";"Neofelis_diardi";1231,5;0,092453018;"4 Education & awareness"
"2889";"Neofelis_diardi";1231,5;0,092453018;"5 Law & policy"
"2893";"Neofelis_nebulosa";1231,5;0,092453018;"1 Land/water protection"
"2895";"Neofelis_nebulosa";1231,5;0,092453018;"2 Land/water management"
"2896";"Neofelis_nebulosa";1231,5;0,092453018;"3 Species management"
"2899";"Neofelis_nebulosa";1231,5;0,092453018;"4 Education & awareness"
"2901";"Neofelis_nebulosa";1231,5;0,092453018;"5 Law & policy"
"4676";"Thomasomys_incanus";1233;0,092107576;"None"
"3917";"Pudu_mephistophiles";1234;0,090907051;"1 Land/water protection"
"3919";"Pudu_mephistophiles";1234;0,090907051;"2 Land/water management"
"3921";"Pudu_mephistophiles";1234;0,090907051;"3 Species management"
"3922";"Pudu_mephistophiles";1234;0,090907051;"4 Education & awareness"
"3924";"Pudu_mephistophiles";1234;0,090907051;"5 Law & policy"
"3930";"Pudu_mephistophiles";1234;0,090907051;"6 Livelihood, economic & other incentives"
"1360";"Euneomys_fossor";1235;0,09041772;"1 Land/water protection"
"4573";"Taeromys_microbullatus";1236;0,090403841;"None"
"2394";"Mazama_chunyi";1237;0,09021825;"1 Land/water protection"
"2396";"Mazama_chunyi";1237;0,09021825;"2 Land/water management"
"2398";"Mazama_chunyi";1237;0,09021825;"3 Species management"
"2400";"Mazama_chunyi";1237;0,09021825;"4 Education & awareness"
"2403";"Mazama_chunyi";1237;0,09021825;"5 Law & policy"
"2411";"Mazama_chunyi";1237;0,09021825;"6 Livelihood, economic & other incentives"
"2334";"Margaretamys_beccarii";1238;0,090140515;"None"
"161";"Ammotragus_lervia";1239;0,090005636;"1 Land/water protection"
"162";"Ammotragus_lervia";1239;0,090005636;"2 Land/water management"
"163";"Ammotragus_lervia";1239;0,090005636;"3 Species management"
"165";"Ammotragus_lervia";1239;0,090005636;"5 Law & policy"
"237";"Arctonyx_collaris";1240;0,089877924;"2 Land/water management"
"238";"Arctonyx_collaris";1240;0,089877924;"5 Law & policy"
"4672";"Thomasomys_apeco";1241;0,08909875;"None"
"3783";"Pseudochirops_coronatus";1242;0,088346241;"None"
"2748";"Myotis_dieteri";1243;0,087945744;"None"
"3883";"Pteropus_ornatus";1244;0,087826993;"2 Land/water management"
"3884";"Pteropus_ornatus";1244;0,087826993;"4 Education & awareness"
"3885";"Pteropus_ornatus";1244;0,087826993;"5 Law & policy"
"2726";"Myosorex_tenuis";1245;0,087811266;"None"
"1496";"Graomys_edithae";1246;0,08735198;"1 Land/water protection"
"571";"Bunomys_fratrorum";1247;0,08734406;"2 Land/water management"
"3792";"Pseudomys_fieldi";1248;0,0870597;"1 Land/water protection"
"3793";"Pseudomys_fieldi";1248;0,0870597;"2 Land/water management"
"3794";"Pseudomys_fieldi";1248;0,0870597;"3 Species management"
"3373";"Petinomys_hageni";1249;0,0861752;"2 Land/water management"
"299";"Avahi_laniger";1250;0,085993046;"2 Land/water management"
"4668";"Thamnomys_kempi";1251,5;0,085641528;"1 Land/water protection"
"4669";"Thamnomys_kempi";1251,5;0,085641528;"2 Land/water management"
"4670";"Thamnomys_schoutedeni";1251,5;0,085641528;"1 Land/water protection"
"4671";"Thamnomys_schoutedeni";1251,5;0,085641528;"2 Land/water management"
"1759";"Juliomys_rimofrons";1253;0,085621793;"None"
"1608";"Hipposideros_curtus";1254;0,084768427;"1 Land/water protection"
"1609";"Hipposideros_curtus";1254;0,084768427;"2 Land/water management"
"1610";"Hipposideros_curtus";1254;0,084768427;"4 Education & awareness"
"2468";"Mesembriomys_gouldii";1255;0,084419908;"1 Land/water protection"
"2470";"Mesembriomys_gouldii";1255;0,084419908;"2 Land/water management"
"2472";"Mesembriomys_gouldii";1255;0,084419908;"3 Species management"
"4268";"Saguinus_niger";1256;0,083875791;"2 Land/water management"
"3903";"Pteropus_voeltzkowi";1257;0,083872956;"2 Land/water management"
