"";"species";"range_size"
"1756";"Gazella_cuvieri";633241,057091726
"1757";"Gazella_dorcas";10942032,9718056
"1758";"Gazella_gazella";847425,532284516
"1759";"Gazella_leptoceros";1815911,85489539
"1760";"Gazella_marica";0
"1761";"Gazella_saudiya";0
"1762";"Gazella_spekei";363182,370979078
"1763";"Gazella_subgutturosa";11808083,2410634
"1764";"Gazella_tingitana";0
"1765";"Genetta_abyssinica";707740,004984871
"1766";"Genetta_angolensis";2039408,69857482
"1767";"Genetta_bourloni";297995,791572577
"1768";"Genetta_cristata";223496,843679433
"1769";"Genetta_genetta";16501516,9583315
"1770";"Genetta_johnstoni";530805,003738653
"1771";"Genetta_maculata";14201361,9421306
"1772";"Genetta_pardina";1787974,74943546
"1773";"Genetta_piscivora";381807,107952364
"1774";"Genetta_poensis";260746,317626005
"1775";"Genetta_servalina";3780821,60557707
"1776";"Genetta_thierryi";3110331,07453877
"1777";"Genetta_tigrina";419056,581898937
"1778";"Genetta_victoriae";838113,163797873
"1779";"Geocapromys_brownii";18624,7369732861
"1780";"Geocapromys_columbianus";0
"1781";"Geocapromys_ingrahami";18624,7369732861
"1782";"Geocapromys_spA";0
"1783";"Geocapromys_thoracatus";0
"1784";"Geogale_aurita";139685,527299646
"1785";"Geomys_arenarius";242121,580652719
"1786";"Geomys_attwateri";139685,527299646
"1787";"Geomys_breviceps";325932,897032506
"1788";"Geomys_bursarius";2039408,69857482
"1789";"Geomys_knoxjonesi";158310,264272932
"1790";"Geomys_personatus";148997,895786289
"1791";"Geomys_pinetis";381807,107952364
"1792";"Geomys_texensis";65186,5794065013
"1793";"Geomys_tropicalis";9312,36848664304
"1794";"Georychus_capensis";279371,054599291
"1795";"Geoxus_valdivianus";512180,266765367
"1796";"Gerbilliscus_afra";214184,47519279
"1797";"Gerbilliscus_boehmi";1685538,69608239
"1798";"Gerbilliscus_brantsii";2514339,49139362
"1799";"Gerbilliscus_gambiana";512180,266765367
"1800";"Gerbilliscus_guineae";1191983,16629031
"1801";"Gerbilliscus_inclusus";409744,213412294
"1802";"Gerbilliscus_kempi";5317362,40587317
"1803";"Gerbilliscus_leucogaster";6537282,67762341
"1804";"Gerbilliscus_nigricaudus";782238,952878015
"1805";"Gerbilliscus_phillipsi";158310,264272932
"1806";"Gerbilliscus_robustus";5913353,98901833
"1807";"Gerbilliscus_validus";5512922,14409268
"1808";"Gerbillurus_paeba";2728523,96658641
"1809";"Gerbillurus_setzeri";195559,738219504
"1810";"Gerbillurus_tytonis";139685,527299646
"1811";"Gerbillurus_vallinus";409744,213412294
"1812";"Gerbillus_acticola";37249,4739465721
"1813";"Gerbillus_agag";0
"1814";"Gerbillus_amoenus";1583102,64272932
"1815";"Gerbillus_andersoni";456306,055845509
"1816";"Gerbillus_aquilus";810176,058337944
"1817";"Gerbillus_bottai";83811,3163797873
"1818";"Gerbillus_brockmani";9312,36848664304
"1819";"Gerbillus_burtoni";0
"1820";"Gerbillus_campestris";2318779,75317412
"1821";"Gerbillus_cheesmani";2914771,33631927
"1822";"Gerbillus_cosensis";242121,580652719
"1823";"Gerbillus_dasyurus";2439840,54350048
"1824";"Gerbillus_dunni";651865,794065012
"1825";"Gerbillus_famulus";121060,790326359
"1826";"Gerbillus_floweri";176935,001246218
"1827";"Gerbillus_gerbillus";10308791,9147138
"1828";"Gerbillus_gleadowi";279371,054599291
"1829";"Gerbillus_grobbeni";18624,7369732861
"1830";"Gerbillus_harwoodi";372494,739465721
"1831";"Gerbillus_henleyi";5699169,51382554
"1832";"Gerbillus_hesperinus";9312,36848664304
"1833";"Gerbillus_hoogstraali";46561,8424332152
"1834";"Gerbillus_jamesi";9312,36848664304
"1835";"Gerbillus_juliani";139685,527299646
"1836";"Gerbillus_latastei";381807,107952364
"1837";"Gerbillus_lowei";18624,7369732861
"1838";"Gerbillus_mackillingini";325932,897032506
"1839";"Gerbillus_maghrebi";139685,527299646
"1840";"Gerbillus_mesopotamiae";381807,107952364
"1841";"Gerbillus_muriculus";37249,4739465721
"1842";"Gerbillus_nancillus";1722788,17002896
"1843";"Gerbillus_nanus";11873269,8204699
"1844";"Gerbillus_nigeriae";176935,001246218
"1845";"Gerbillus_occiduus";46561,8424332152
"1846";"Gerbillus_percivali";9312,36848664304
"1847";"Gerbillus_perpallidus";74498,9478931443
"1848";"Gerbillus_poecilops";288683,423085934
"1849";"Gerbillus_principulus";18624,7369732861
"1850";"Gerbillus_pulvinatus";74498,9478931443
"1851";"Gerbillus_pusillus";1052297,63899066
"1852";"Gerbillus_pyramidum";4106754,50260958
"1853";"Gerbillus_rosalinda";288683,423085934
"1854";"Gerbillus_rupicola";111748,421839716
"1855";"Gerbillus_simoni";633241,057091726
"1856";"Gerbillus_somalicus";148997,895786289
"1857";"Gerbillus_stigmonyx";74498,9478931443
"1858";"Gerbillus_tarabuli";7021525,83892885
"1859";"Gerbillus_watersi";353870,002492435
"1860";"Giraffa_camelopardalis";3929819,50136336
"1861";"Glaucomys_sabrinus";10169106,3874142
"1862";"Glaucomys_volans";5196301,61554681
"1863";"Glauconycteris_alboguttata";921924,48017766
"1864";"Glauconycteris_argentata";4553748,18996844
"1865";"Glauconycteris_beatrix";2467777,6489604
"1866";"Glauconycteris_curryae";474930,792818795
"1867";"Glauconycteris_egeria";670490,531038299
"1868";"Glauconycteris_gleni";18624,7369732861
"1869";"Glauconycteris_humeralis";568054,477685225
"1870";"Glauconycteris_kenyacola";9312,36848664304
"1871";"Glauconycteris_machadoi";18624,7369732861
"1872";"Glauconycteris_poensis";1974222,11916832
"1873";"Glauconycteris_superba";37249,4739465721
"1874";"Glauconycteris_variegata";10197043,4928741
"1875";"Glironia_venusta";3408326,86611135
"1876";"Glirulus_japonicus";577366,846171868
"1877";"Glis_glis";5429110,82771289
"1878";"Glischropus_javanus";18624,7369732861
"1879";"Glischropus_tylopus";3557324,76189764
"1880";"Globicephala_macrorhynchus";237130151,143878
"1881";"Globicephala_melas";129581607,491638
"1882";"Glossophaga_commissarisi";4991429,50884067
"1883";"Glossophaga_leachii";782238,952878015
"1884";"Glossophaga_longirostris";2113907,64646797
"1885";"Glossophaga_morenoi";512180,266765367
"1886";"Glossophaga_soricina";16957823,014177
"1887";"Glossotherium_robustum";0
"1888";"Glyphonycteris_behnii";1340981,0620766
"1889";"Glyphonycteris_daviesi";5540859,24955261
"1890";"Glyphonycteris_sylvestris";7366083,47293464
"1891";"Glyphotes_simus";93123,6848664304
"1892";"Glyptodon_clavipes";0
"1893";"Glyptodon_reticulatus";0
"1894";"Glyptotherium_cylindricum";0
"1895";"Glyptotherium_floridanum";0
"1896";"Golunda_ellioti";3641136,07827743
"1897";"Gorilla_beringei";167622,632759575
"1898";"Gorilla_gorilla";1015048,16504409
"1899";"Gracilinanus_aceramarcae";111748,421839716
"1900";"Gracilinanus_agilis";4404750,29418216
"1901";"Gracilinanus_dryas";121060,790326359
"1902";"Gracilinanus_emiliae";493555,529792081
"1903";"Gracilinanus_marica";605303,951631797
"1904";"Gracilinanus_microtarsus";921924,48017766
"1905";"Grammomys_aridulus";55874,2109198582
"1906";"Grammomys_buntingi";316620,528545863
"1907";"Grammomys_caniceps";176935,001246218
"1908";"Grammomys_cometes";698427,636498228
"1909";"Grammomys_dolichurus";4255752,39839587
"1910";"Grammomys_dryas";130373,158813003
"1911";"Grammomys_gigas";18624,7369732861
"1912";"Grammomys_ibeanus";614616,32011844
"1913";"Grammomys_kuru";2952020,81026584
"1914";"Grammomys_macmillani";437681,318872223
"1915";"Grammomys_minnae";37249,4739465721
"1916";"Grammomys_selousi";18624,7369732861
"1917";"Grampus_griseus";251657445,983041
"1918";"Graomys_centralis";46561,8424332152
"1919";"Graomys_domorum";232809,212166076
"1920";"Graomys_edithae";18624,7369732861
"1921";"Graomys_griseoflavus";2598150,80777341
"1922";"Graphiurus_angolensis";288683,423085934
"1923";"Graphiurus_christyi";605303,951631797
"1924";"Graphiurus_crassicaudatus";893987,374717731
"1925";"Graphiurus_johnstoni";46561,8424332152
"1926";"Graphiurus_kelleni";4386125,55720887
"1927";"Graphiurus_lorraineus";4283689,5038558
"1928";"Graphiurus_microtis";4460624,50510202
"1929";"Graphiurus_monardi";148997,895786289
"1930";"Graphiurus_murinus";1974222,11916832
"1931";"Graphiurus_nagtglasii";1415480,00996974
"1932";"Graphiurus_ocularis";512180,266765367
"1933";"Graphiurus_platyops";586679,214658511
"1934";"Graphiurus_rupicola";176935,001246218
"1935";"Graphiurus_surdus";176935,001246218
"1936";"Gulo_gulo";30404883,1088895
"1937";"Gymnobelideus_leadbeateri";18624,7369732861
"1938";"Gymnuromys_roberti";260746,317626005
"1939";"Habromys_chinanteco";9312,36848664304
"1940";"Habromys_delicatulus";9312,36848664304
"1941";"Habromys_ixtlani";9312,36848664304
"1942";"Habromys_lepturus";18624,7369732861
"1943";"Habromys_lophurus";111748,421839716
"1944";"Habromys_schmidlyi";18624,7369732861
"1945";"Habromys_simulatus";27937,1054599291
"1946";"Hadromys_humei";37249,4739465721
"1947";"Hadromys_yunnanensis";37249,4739465721
"1948";"Hadropithecus_stenognathus";0
"1949";"Haeromys_margarettae";46561,8424332152
"1950";"Haeromys_minahassae";186247,369732861
"1951";"Haeromys_pusillus";102436,053353073
"1952";"Halichoerus_grypus";5969228,19993819
"1953";"Handleyomys_alfaroi";1657601,59062246
"1954";"Handleyomys_chapmani";167622,632759575
"1955";"Handleyomys_fuscatus";242121,580652719
"1956";"Handleyomys_intectus";46561,8424332152
"1957";"Handleyomys_melanotis";363182,370979078
"1958";"Handleyomys_rhabdops";55874,2109198582
"1959";"Handleyomys_rostratus";1024360,53353073
"1960";"Handleyomys_saturatior";242121,580652719
"1961";"Hapalemur_alaotrensis";18624,7369732861
"1962";"Hapalemur_aureus";27937,1054599291
"1963";"Hapalemur_griseus";307308,16005922
"1964";"Hapalemur_meridionalis";65186,5794065013
"1965";"Hapalemur_occidentalis";167622,632759575
"1966";"Hapalomys_delacouri";698427,636498228
"1967";"Hapalomys_longicaudatus";27937,1054599291
"1968";"Haploidoceros_mediterraneus";0
"1969";"Haplonycteris_fischeri";726364,741958157
"1970";"Harpiocephalus_harpia";1983534,48765497
"1971";"Harpiola_grisea";37249,4739465721
"1972";"Harpiola_isodon";65186,5794065013
"1973";"Harpyionycteris_celebensis";437681,318872223
"1974";"Harpyionycteris_whiteheadi";530805,003738653
"1975";"Heimyscus_fumosus";679802,899524942
"1976";"Helarctos_malayanus";4199878,18747601
"1977";"Heliophobius_argenteocinereus";2514339,49139362
"1978";"Heliosciurus_gambianus";5931978,72599161
"1979";"Heliosciurus_mutabilis";1434104,74694303
"1980";"Heliosciurus_punctatus";530805,003738653
"1981";"Heliosciurus_rufobrachium";3818071,07952364
"1982";"Heliosciurus_ruwenzorii";288683,423085934
"1983";"Heliosciurus_undulatus";270058,686112648
"1984";"Helogale_hirtula";1247857,37721017
"1985";"Helogale_parvula";8176259,53127259
"1986";"Hemiauchenia_macrocephala";0
"1987";"Hemiauchenia_paradoxa";0
"1988";"Hemibelideus_lemuroides";46561,8424332152
"1989";"Hemicentetes_nigriceps";121060,790326359
"1990";"Hemicentetes_semispinosus";288683,423085934
"1991";"Hemiechinus_auritus";10606787,7062864
"1992";"Hemiechinus_collaris";595991,583145154
"1993";"Hemigalus_derbyanus";2123220,01495461
"1994";"Hemitragus_cedrensis";0
"1995";"Hemitragus_jemlahicus";344557,634005792
"1996";"Herpailurus_yagouaroundi";17199944,5948297
"1997";"Herpestes_auropunctatus";5149739,7731136
"1998";"Herpestes_brachyurus";1890410,80278854
"1999";"Herpestes_edwardsii";5326674,77435982
"2000";"Herpestes_flavescens";391119,476439007
"2001";"Herpestes_fuscus";242121,580652719
"2002";"Herpestes_ichneumon";17535189,8603488
"2003";"Herpestes_javanicus";3250016,60183842
"2004";"Herpestes_naso";3212767,12789185
"2005";"Herpestes_ochraceus";689115,268011585
"2006";"Herpestes_pulverulentus";1042985,27050402
"2007";"Herpestes_sanguineus";18485051,4459864
"2008";"Herpestes_semitorquatus";1769350,01246218
"2009";"Herpestes_smithii";2393278,70106726
"2010";"Herpestes_urva";5335987,14284646
"2011";"Herpestes_vitticollis";474930,792818795
"2012";"Hesperoptenus_blanfordi";968486,322610876
"2013";"Hesperoptenus_doriae";46561,8424332152
"2014";"Hesperoptenus_gaskelli";9312,36848664304
"2015";"Hesperoptenus_tickelli";1704163,43305568
"2016";"Hesperoptenus_tomesi";139685,527299646
"2017";"Heterocephalus_glaber";1722788,17002896
"2018";"Heterogeomys_cherriei";83811,3163797873
"2019";"Heterogeomys_dariensis";65186,5794065013
"2020";"Heterohyrax_brucei";7086712,41833535
"2021";"Heteromys_adspersus";93123,6848664304
"2022";"Heteromys_anomalus";689115,268011585
"2023";"Heteromys_australis";465618,424332152
"2024";"Heteromys_desmarestianus";819488,426824587
"2025";"Heteromys_gaumeri";279371,054599291
"2026";"Heteromys_irroratus";959173,954124233
"2027";"Heteromys_nelsoni";18624,7369732861
"2028";"Heteromys_oasicus";18624,7369732861
"2029";"Heteromys_oresterus";18624,7369732861
"2030";"Heteromys_pictus";893987,374717731
"2031";"Heteromys_salvini";446993,687358866
"2032";"Heteromys_spectabilis";37249,4739465721
"2033";"Heteromys_teleus";83811,3163797873
"2034";"Heteropsomys_insulans";0
"2035";"Hexaprotodon_sivalensis";0
"2036";"Hexolobodon_phenax";0
"2037";"HexolobodontinaeGen_spA";0
"2038";"Hippidion_devillei";0
"2039";"Hippidion_principale";0
"2040";"Hippocamelus_antisensis";921924,48017766
"2041";"Hippocamelus_bisulcus";363182,370979078
"2042";"Hippopotamus_amphibius";5671232,40836561
"2043";"Hippopotamus_lemerlei";0
"2044";"Hippopotamus_madagascariensis";0
"2045";"Hipposideros_abae";2979957,91572577
"2046";"Hipposideros_armiger";5755043,7247454
"2047";"Hipposideros_ater";7282272,15655485
"2048";"Hipposideros_beatus";2244280,80528097
"2049";"Hipposideros_bicolor";2812335,2829662
"2050";"Hipposideros_boeadii";18624,7369732861
"2051";"Hipposideros_breviceps";18624,7369732861
"2052";"Hipposideros_caffer";8790875,85139102
"2053";"Hipposideros_calcaratus";949861,58563759
"2054";"Hipposideros_camerunensis";74498,9478931443
"2055";"Hipposideros_cervinus";4078817,39714965
"2056";"Hipposideros_cineraceus";3566637,13038428
"2057";"Hipposideros_commersoni";763614,215904729
"2058";"Hipposideros_coronatus";46561,8424332152
"2059";"Hipposideros_corynophyllus";27937,1054599291
"2060";"Hipposideros_coxi";37249,4739465721
"2061";"Hipposideros_crumeniferus";18624,7369732861
"2062";"Hipposideros_curtus";270058,686112648
"2063";"Hipposideros_cyclops";3296578,44427163
"2064";"Hipposideros_demissus";37249,4739465721
"2065";"Hipposideros_diadema";6751467,1528162
"2066";"Hipposideros_dinops";158310,264272932
"2067";"Hipposideros_doriae";1853161,32884196
"2068";"Hipposideros_durgadasi";93123,6848664304
"2069";"Hipposideros_dyacorum";1108171,84991052
"2070";"Hipposideros_edwardshilli";9312,36848664304
"2071";"Hipposideros_fuliginosus";1853161,32884196
"2072";"Hipposideros_fulvus";3026519,75815899
"2073";"Hipposideros_galeritus";3827383,44801029
"2074";"Hipposideros_gigas";4535123,45299516
"2075";"Hipposideros_grandis";325932,897032506
"2076";"Hipposideros_halophyllus";158310,264272932
"2077";"Hipposideros_hypophyllus";37249,4739465721
"2078";"Hipposideros_inexpectatus";18624,7369732861
"2079";"Hipposideros_inornatus";18624,7369732861
"2080";"Hipposideros_jonesi";1620352,11667589
"2081";"Hipposideros_khaokhouayensis";65186,5794065013
"2082";"Hipposideros_lamottei";18624,7369732861
"2083";"Hipposideros_lankadiva";1182670,79780367
"2084";"Hipposideros_larvatus";4842431,61305438
"2085";"Hipposideros_lekaguli";344557,634005792
"2086";"Hipposideros_lylei";1480666,58937624
"2087";"Hipposideros_macrobullatus";83811,3163797873
"2088";"Hipposideros_madurae";158310,264272932
"2089";"Hipposideros_maggietaylorae";810176,058337944
"2090";"Hipposideros_marisae";93123,6848664304
"2091";"Hipposideros_megalotis";1257169,74569681
"2092";"Hipposideros_muscinus";288683,423085934
"2093";"Hipposideros_nequam";9312,36848664304
"2094";"Hipposideros_obscurus";521492,63525201
"2095";"Hipposideros_orbiculus";27937,1054599291
"2096";"Hipposideros_papua";148997,895786289
"2097";"Hipposideros_pelingensis";502867,898278724
"2098";"Hipposideros_pomona";3836695,81649693
"2099";"Hipposideros_pratti";2691274,49263984
"2100";"Hipposideros_pygmaeus";260746,317626005
"2101";"Hipposideros_ridleyi";502867,898278724
"2102";"Hipposideros_rotalis";83811,3163797873
"2103";"Hipposideros_ruber";10290167,1777406
"2104";"Hipposideros_scutinares";55874,2109198582
"2105";"Hipposideros_semoni";251433,949139362
"2106";"Hipposideros_sorenseni";9312,36848664304
"2107";"Hipposideros_speoris";1666913,9591091
"2108";"Hipposideros_stenotis";838113,163797873
"2109";"Hipposideros_sumbae";242121,580652719
"2110";"Hipposideros_thomensis";18624,7369732861
"2111";"Hipposideros_turpis";176935,001246218
"2112";"Hipposideros_vittatus";4926242,92943417
"2113";"Hipposideros_wollastoni";195559,738219504
"2114";"Hippotragus_equinus";7338146,36747471
"2115";"Hippotragus_leucophaeus";0
"2116";"Hippotragus_niger";3669073,18373736
"2117";"Histiotus_alienus";1024360,53353073
"2118";"Histiotus_humboldti";474930,792818795
"2119";"Histiotus_laephotis";568054,477685225
"2120";"Histiotus_macrotus";847425,532284516
"2121";"Histiotus_magellanicus";670490,531038299
"2122";"Histiotus_montanus";4544435,8214818
"2123";"Histiotus_velatus";4004318,44925651
"2124";"Histriophoca_fasciata";9917672,43827483
"2125";"Hodomys_alleni";400431,844925651
"2126";"Holmesina_occidentalis";0
"2127";"Holmesina_paulacoutoi";0
"2128";"Holmesina_septentrionalis";0
"2129";"Holochilus_brasiliensis";3548012,393411
"2130";"Holochilus_chacarius";1015048,16504409
"2131";"Holochilus_sciureus";10215668,2298474
"2132";"Homo_floresiensis";0
"2133";"Homo_neanderthalensis";0
"2134";"Homo_sapiens";161783777,718449
"2135";"Homo_spDenisova";0
"2136";"Homotherium_latidens";0
"2137";"Homotherium_serum";0
"2138";"Hoolock_hoolock";558742,109198582
"2139";"Hoolock_leuconedys";474930,792818795
"2140";"Hoplomys_gymnurus";707740,004984871
"2141";"Hoplophorus_euphractus";0
"2142";"Huetia_leucorhina";558742,109198582
"2143";"Hyaena_hyaena";26698560,4512056
"2144";"Hybomys_badius";55874,2109198582
"2145";"Hybomys_basilii";9312,36848664304
"2146";"Hybomys_lunaris";27937,1054599291
"2147";"Hybomys_planifrons";400431,844925651
"2148";"Hybomys_trivirgatus";689115,268011585
"2149";"Hybomys_univittatus";2775085,80901962
"2150";"Hydrictis_maculicollis";11826707,9780367
"2151";"Hydrochoerus_hydrochaeris";14415546,4173234
"2152";"Hydrochoerus_isthmius";521492,63525201
"2153";"Hydrodamalis_gigas";0
"2154";"Hydromys_chrysogaster";5876104,51507176
"2155";"Hydromys_hussoni";9312,36848664304
"2156";"Hydromys_neobritannicus";139685,527299646
"2157";"Hydromys_ziegleri";9312,36848664304
"2158";"Hydropotes_inermis";381807,107952364
"2159";"Hydrurga_leptonyx";4488561,61056194
"2160";"Hyemoschus_aquaticus";3175517,65394528
"2161";"Hyladelphys_kalinowskii";2886834,23085934
"2162";"Hylaeamys_acritus";158310,264272932
"2163";"Hylaeamys_laticeps";353870,002492435
"2164";"Hylaeamys_megacephalus";6723530,04735627
"2165";"Hylaeamys_oniscus";93123,6848664304
"2166";"Hylaeamys_perenensis";2356029,22712069
"2167";"Hylaeamys_tatei";18624,7369732861
"2168";"Hylaeamys_yunganus";6043727,14783133
"2169";"Hylobates_agilis";651865,794065012
"2170";"Hylobates_albibarbis";297995,791572577
"2171";"Hylobates_klossii";65186,5794065013
"2172";"Hylobates_lar";1164046,06083038
"2173";"Hylobates_moloch";121060,790326359
"2174";"Hylobates_muelleri";838113,163797873
"2175";"Hylobates_pileatus";279371,054599291
"2176";"Hylochoerus_meinertzhageni";3277953,70729835
"2177";"Hylomys_megalotis";55874,2109198582
"2178";"Hylomys_parvus";65186,5794065013
"2179";"Hylomys_suillus";2719211,59809977
"2180";"Hylomyscus_aeta";3194142,39091856
"2181";"Hylomyscus_alleni";2039408,69857482
"2182";"Hylomyscus_baeri";158310,264272932
